stationId,stationLatitude,stationLongitude,avg(parkingBike/rackTotCnt)
ST-1694,37.54782104,126.83612823,0.041666666666666664
ST-1762,37.55666351,127.14273834,0.041666666666666664
ST-178,37.57933426,127.01508331,0.041666666666666664
ST-1796,37.50166702,127.13774109,0.041666666666666664
ST-1831,37.55570221,127.15792084,0.041666666666666664
ST-1854,37.49112320,127.13510895,0.041666666666666664
ST-1869,37.49469757,127.10464478,0.041666666666666664
ST-1875,37.50997543,127.13369751,0.041666666666666664
ST-1882,37.49589920,127.05219269,0.041666666666666664
ST-1933,37.46134567,126.89758301,0.041666666666666664
ST-2063,37.65024948,127.05715179,0.041666666666666664
ST-2070,37.65050507,127.07398224,0.041666666666666664
ST-21,37.54528427,126.93105316,0.041666666666666664
ST-2110,37.64966965,127.03561401,0.041666666666666664
ST-222,37.57513809,126.91394043,0.041666666666666664
ST-2276,37.58143234,127.03547668,0.041666666666666664
ST-2325,37.55771255,127.07727051,0.041666666666666664
ST-2339,37.55653000,127.03913116,0.041666666666666664
ST-2351,37.51083755,126.96163177,0.041666666666666664
ST-2393,37.47662735,126.94364166,0.041666666666666664
ST-2407,37.54246521,127.09423065,0.041666666666666664
ST-2427,37.58983612,126.99934387,0.041666666666666664
ST-2490,37.57410049,126.83711243,0.041666666666666664
ST-2564,37.51288223,126.89026642,0.041666666666666664
ST-2573,37.47456360,127.13679504,0.041666666666666664
ST-2601,37.51921082,127.10794067,0.041666666666666664
ST-2634,37.58032227,127.09415436,0.041666666666666664
ST-2719,37.65149689,127.07704163,0.041666666666666664
ST-274,37.57638168,127.03511047,0.041666666666666664
ST-2751,37.54370880,127.14228058,0.041666666666666664
ST-2760,37.52109528,126.87320709,0.041666666666666664
ST-2764,37.52319717,126.86930084,0.041666666666666664
ST-2787,37.55862045,127.03435516,0.041666666666666664
ST-2835,37.65408325,127.07195282,0.041666666666666664
ST-2849,37.65854645,127.02767944,0.041666666666666664
ST-2903,37.57162094,127.02204132,0.041666666666666664
ST-2933,37.58945084,127.05956268,0.041666666666666664
ST-2938,37.48868561,127.15226746,0.041666666666666664
ST-2953,37.60446167,127.09741211,0.041666666666666664
ST-2961,37.51174164,126.87383270,0.041666666666666664
ST-2978,37.55152893,126.94669342,0.041666666666666664
ST-2980,37.54891968,126.95951843,0.041666666666666664
ST-2985,37.47709656,127.12370300,0.041666666666666664
ST-3017,37.54529572,126.91764832,0.041666666666666664
ST-3026,37.65898895,127.04973602,0.041666666666666664
ST-303,37.50657272,126.90113068,0.041666666666666664
ST-3100,37.56418228,126.84027863,0.041666666666666664
ST-3113,37.57601929,126.92683411,0.041666666666666664
ST-3116,37.65229416,127.06134796,0.041666666666666664
ST-32,37.55485916,126.93615723,0.041666666666666664
ST-350,37.57731628,126.90296936,0.041666666666666664
ST-361,37.55120468,127.06893158,0.041666666666666664
ST-436,37.53345108,126.97173309,0.041666666666666664
ST-51,37.52805710,126.91870117,0.041666666666666664
ST-513,37.56857681,126.82477570,0.041666666666666664
ST-518,37.56478500,126.85464478,0.041666666666666664
ST-538,37.54146957,126.84477997,0.041666666666666664
ST-558,37.61473846,127.07636261,0.041666666666666664
ST-572,37.60606766,127.04731750,0.041666666666666664
ST-606,37.63714981,127.06327057,0.041666666666666664
ST-652,37.63858795,127.01590729,0.041666666666666664
ST-717,37.48170471,126.95082855,0.041666666666666664
ST-728,37.49985504,126.92956543,0.041666666666666664
ST-744,37.45435715,127.06210327,0.041666666666666664
ST-746,37.50065231,127.01861572,0.041666666666666664
ST-772,37.47016525,127.03862000,0.041666666666666664
ST-784,37.51588821,127.06620026,0.041666666666666664
ST-794,37.52361298,127.04017639,0.041666666666666664
ST-804,37.49611664,127.06944275,0.041666666666666664
ST-818,37.48676682,127.04676056,0.041666666666666664
ST-820,37.48326111,127.05229950,0.041666666666666664
ST-834,37.55819702,126.84426117,0.041666666666666664
ST-884,37.48425674,126.95469666,0.041666666666666664
ST-894,37.52007675,127.11236572,0.041666666666666664
ST-912,37.59254074,127.08673859,0.041666666666666664
ST-1081,37.50580215,127.10971832,0.08333333333333333
ST-1092,37.53284836,127.12104797,0.08333333333333333
ST-1099,37.59732056,127.08979797,0.08333333333333333
ST-11,37.54769135,126.91998291,0.08333333333333333
ST-1181,37.49449921,127.06379700,0.08333333333333333
ST-1198,37.56626129,127.02369690,0.08333333333333333
ST-1199,37.54281616,127.04208374,0.08333333333333333
ST-1295,37.64750290,127.04331207,0.08333333333333333
ST-1312,37.45854950,127.05588531,0.08333333333333333
ST-1357,37.48899078,126.91638184,0.08333333333333333
ST-1404,37.48567200,127.01592255,0.08333333333333333
ST-1407,37.47245407,127.09607697,0.08333333333333333
ST-1433,37.51678467,127.05161285,0.08333333333333333
ST-1482,37.61096954,126.92980957,0.08333333333333333
ST-1523,37.50605011,126.86078644,0.08333333333333333
ST-1555,37.51588058,127.01930237,0.08333333333333333
ST-1631,37.57835007,127.03338623,0.08333333333333333
ST-1633,37.60913086,127.03002930,0.08333333333333333
ST-165,37.57633209,126.96858978,0.08333333333333333
ST-1692,37.56472015,126.90676880,0.08333333333333333
ST-1696,37.49856949,126.87152100,0.08333333333333333
ST-17,37.59115982,126.94132996,0.08333333333333333
ST-1709,37.56050110,126.82665253,0.08333333333333333
ST-1713,37.56824112,126.83583069,0.08333333333333333
ST-1787,37.56703186,127.01579285,0.08333333333333333
ST-1797,37.51621246,127.08434296,0.08333333333333333
ST-1814,37.57772446,127.01525116,0.08333333333333333
ST-1850,37.55678940,127.16614532,0.08333333333333333
ST-1851,37.50362396,127.10355377,0.08333333333333333
ST-1859,37.50264359,127.09739685,0.08333333333333333
ST-1864,37.51146317,127.07881165,0.08333333333333333
ST-1867,37.50775909,127.09129333,0.08333333333333333
ST-1877,37.47916031,127.13219452,0.08333333333333333
ST-1904,37.49100876,127.02352142,0.08333333333333333
ST-2034,37.55524826,126.83229828,0.08333333333333333
ST-2047,37.55912781,126.83495331,0.08333333333333333
ST-2057,37.57297516,126.83244324,0.08333333333333333
ST-2097,37.64548111,127.04857635,0.08333333333333333
ST-2160,37.56504440,126.90360260,0.08333333333333333
ST-219,37.56526947,126.94624329,0.08333333333333333
ST-2207,37.57428360,126.90646362,0.08333333333333333
ST-2210,37.57564163,126.92782593,0.08333333333333333
ST-2226,37.59236526,127.01628876,0.08333333333333333
ST-2317,37.55500793,127.08581543,0.08333333333333333
ST-2367,37.49550629,126.95637512,0.08333333333333333
ST-2411,37.56209183,126.82096863,0.08333333333333333
ST-2448,37.52761078,126.95511627,0.08333333333333333
ST-25,37.59432983,126.94738770,0.08333333333333333
ST-253,37.55603027,127.07864380,0.08333333333333333
ST-2547,37.53470993,127.08447266,0.08333333333333333
ST-257,37.53247833,127.08509064,0.08333333333333333
ST-2615,37.47183609,126.95861816,0.08333333333333333
ST-2624,37.55891418,126.96485901,0.08333333333333333
ST-2636,37.59877777,127.09638977,0.08333333333333333
ST-2707,37.67030334,127.07884216,0.08333333333333333
ST-2748,37.53541565,127.13309479,0.08333333333333333
ST-2802,37.56066513,127.16128540,0.08333333333333333
ST-2824,37.62360764,126.91688538,0.08333333333333333
ST-2862,37.55885696,127.15148926,0.08333333333333333
ST-2874,37.55006790,126.90480042,0.08333333333333333
ST-2908,37.55740356,127.17653656,0.08333333333333333
ST-2921,37.59780884,127.08844757,0.08333333333333333
ST-2922,37.59354401,127.08979034,0.08333333333333333
ST-2944,37.56724548,126.85038757,0.08333333333333333
ST-2959,37.49484634,126.90029144,0.08333333333333333
ST-2981,37.57649231,126.89867401,0.08333333333333333
ST-3040,37.50208282,126.89318848,0.08333333333333333
ST-3050,37.68125534,127.05047607,0.08333333333333333
ST-3055,37.49539566,126.85763550,0.08333333333333333
ST-3057,37.50708389,127.06459808,0.08333333333333333
ST-3064,37.50157547,126.94590759,0.08333333333333333
ST-3065,37.49814987,126.98368835,0.08333333333333333
ST-341,37.56516647,126.91939545,0.08333333333333333
ST-349,37.57987595,126.90634918,0.08333333333333333
ST-382,37.55039597,127.07585907,0.08333333333333333
ST-501,37.53544617,127.14518738,0.08333333333333333
ST-517,37.55425262,126.86756134,0.08333333333333333
ST-571,37.60580826,127.04773712,0.08333333333333333
ST-674,37.47874069,126.89509583,0.08333333333333333
ST-679,37.48606110,126.85201263,0.08333333333333333
ST-723,37.48490143,126.93653107,0.08333333333333333
ST-737,37.49372864,127.12062073,0.08333333333333333
ST-747,37.50223160,127.00225830,0.08333333333333333
ST-816,37.48515701,127.03407288,0.08333333333333333
ST-835,37.55291367,126.83657074,0.08333333333333333
ST-854,37.59995651,127.08000183,0.08333333333333333
ST-892,37.50896835,127.12583923,0.08333333333333333
ST-931,37.59169388,127.01249695,0.08333333333333333
ST-937,37.48387909,127.08902740,0.08333333333333333
ST-1023,37.64585114,126.92379761,0.125
ST-1024,37.64468384,126.91845703,0.125
ST-1032,37.61843872,126.93288422,0.125
ST-110,37.58752441,126.88300323,0.125
ST-1160,37.50231934,127.02227020,0.125
ST-118,37.57594681,126.97406006,0.125
ST-1195,37.55125046,127.03510284,0.125
ST-1202,37.58689880,127.02075195,0.125
ST-1211,37.60710526,127.02149963,0.125
ST-1237,37.49256516,126.89475250,0.125
ST-1245,37.51169586,127.04934692,0.125
ST-1329,37.64260864,126.92147827,0.125
ST-1364,37.47602844,127.10594177,0.125
ST-1374,37.56885529,126.96456146,0.125
ST-1447,37.57653046,127.06594086,0.125
ST-1456,37.59017181,127.00408936,0.125
ST-1496,37.53786850,126.88140869,0.125
ST-150,37.57059860,126.99179077,0.125
ST-1520,37.54832077,126.85340118,0.125
ST-1522,37.49034119,126.86093140,0.125
ST-1564,37.48029709,127.05426025,0.125
ST-158,37.57978439,127.00253296,0.125
ST-1585,37.50867844,127.10343170,0.125
ST-1603,37.54978943,127.07592773,0.125
ST-1722,37.54500580,127.09003448,0.125
ST-1794,37.50149536,127.14778137,0.125
ST-180,37.57384872,126.95869446,0.125
ST-1986,37.52974319,126.90782928,0.125
ST-202,37.54357910,126.95132446,0.125
ST-2023,37.57036972,126.84441376,0.125
ST-2058,37.55061722,126.82688141,0.125
ST-2151,37.57313538,126.90184784,0.125
ST-2176,37.53452682,126.94718170,0.125
ST-2225,37.59282684,127.01628876,0.125
ST-223,37.57381821,126.91923523,0.125
ST-2252,37.59580994,126.91026306,0.125
ST-2331,37.55514145,127.07110596,0.125
ST-2459,37.63713455,127.03137970,0.125
ST-2489,37.57128906,126.83777618,0.125
ST-259,37.55122375,127.08970642,0.125
ST-2631,37.59432602,127.07846069,0.125
ST-2703,37.63214493,127.06982422,0.125
ST-2731,37.61745453,127.04844666,0.125
ST-277,37.54466629,126.88835907,0.125
ST-2798,37.50002670,127.11843109,0.125
ST-2821,37.51470184,126.91213989,0.125
ST-2850,37.51629639,127.08460999,0.125
ST-2857,37.56692886,126.81684113,0.125
ST-290,37.50501633,126.89853668,0.125
ST-2915,37.49827194,127.13486481,0.125
ST-2920,37.53972626,126.89036560,0.125
ST-2939,37.48714828,127.15328217,0.125
ST-2952,37.60428619,127.09736633,0.125
ST-2971,37.63000488,127.04409790,0.125
ST-2987,37.48633575,127.11374664,0.125
ST-3022,37.54161072,126.95375824,0.125
ST-3051,37.56619263,126.96601105,0.125
ST-3054,37.55240631,126.98201752,0.125
ST-3059,37.52624512,126.86578369,0.125
ST-306,37.51769257,126.91429901,0.125
ST-3071,37.48294449,127.14044189,0.125
ST-319,37.51699829,126.83831787,0.125
ST-336,37.56983566,126.98265839,0.125
ST-345,37.57767487,126.90980530,0.125
ST-377,37.54006195,127.09449768,0.125
ST-395,37.57863235,127.07190704,0.125
ST-404,37.59161377,127.04579163,0.125
ST-442,37.52033615,126.99426270,0.125
ST-451,37.64586639,126.92739105,0.125
ST-483,37.53268814,127.06749725,0.125
ST-495,37.53474426,127.13528442,0.125
ST-577,37.61756134,127.09030914,0.125
ST-59,37.52190781,126.91895294,0.125
ST-658,37.65682983,127.03984833,0.125
ST-727,37.48836136,126.90622711,0.125
ST-740,37.50259399,127.12764740,0.125
ST-743,37.45375061,127.05937958,0.125
ST-761,37.49691391,127.02496338,0.125
ST-788,37.51137161,127.02146149,0.125
ST-861,37.63112259,127.03603363,0.125
ST-895,37.49312592,127.14382172,0.125
ST-957,37.48138428,127.05391693,0.125
ST-1146,37.46028900,126.89218903,0.16666666666666666
ST-1147,37.46017075,126.89604187,0.16666666666666666
ST-1201,37.59038162,127.01713562,0.16666666666666666
ST-1235,37.48859787,126.83649445,0.16666666666666666
ST-1265,37.48152924,126.91203308,0.16666666666666666
ST-1284,37.65449905,127.07438660,0.16666666666666666
ST-1328,37.53427887,126.98856354,0.16666666666666666
ST-1351,37.56256866,126.84246063,0.16666666666666666
ST-1419,37.48799896,127.13108826,0.16666666666666666
ST-1493,37.59714890,126.93852997,0.16666666666666666
ST-1526,37.49676132,126.84496307,0.16666666666666666
ST-1528,37.48937988,126.83419800,0.16666666666666666
ST-1535,37.47817993,126.89740753,0.16666666666666666
ST-1552,37.45066071,127.05706024,0.16666666666666666
ST-1575,37.51871109,127.05084991,0.16666666666666666
ST-1621,37.54689789,127.13466644,0.16666666666666666
ST-1701,37.52917099,126.90757751,0.16666666666666666
ST-1705,37.51678085,127.09049225,0.16666666666666666
ST-1710,37.55545044,126.82689667,0.16666666666666666
ST-1729,37.50233841,127.09644318,0.16666666666666666
ST-1746,37.60395813,127.04534149,0.16666666666666666
ST-1756,37.58419037,126.98169708,0.16666666666666666
ST-1813,37.57153320,127.01561737,0.16666666666666666
ST-1955,37.47603607,126.81658936,0.16666666666666666
ST-1968,37.52630234,126.90538025,0.16666666666666666
ST-2045,37.56580353,126.82807922,0.16666666666666666
ST-218,37.58224487,126.95064545,0.16666666666666666
ST-2204,37.56519699,126.92985535,0.16666666666666666
ST-2305,37.53507233,127.07611084,0.16666666666666666
ST-2357,37.50456238,126.94678497,0.16666666666666666
ST-2394,37.48122025,126.95157623,0.16666666666666666
ST-2399,37.57204437,126.84400177,0.16666666666666666
ST-2416,37.45924759,127.02390289,0.16666666666666666
ST-2419,37.55134964,126.82493591,0.16666666666666666
ST-2436,37.54498672,126.96430206,0.16666666666666666
ST-2480,37.54555511,126.84449768,0.16666666666666666
ST-2483,37.56644058,126.84430695,0.16666666666666666
ST-2535,37.58332062,126.88156128,0.16666666666666666
ST-2555,37.56096268,126.81269073,0.16666666666666666
ST-2572,37.47434616,127.14326477,0.16666666666666666
ST-2759,37.52124786,126.85495758,0.16666666666666666
ST-2761,37.52198029,126.85928345,0.16666666666666666
ST-2812,37.52572632,126.88600159,0.16666666666666666
ST-2843,37.56628036,127.07747650,0.16666666666666666
ST-2870,37.49524307,127.03937531,0.16666666666666666
ST-2890,37.57334137,126.82331848,0.16666666666666666
ST-2894,37.46222305,126.89181519,0.16666666666666666
ST-2988,37.48641586,127.14205933,0.16666666666666666
ST-3027,37.56184769,126.96414948,0.16666666666666666
ST-313,37.52188110,126.85175323,0.16666666666666666
ST-549,37.49068832,127.14312744,0.16666666666666666
ST-564,37.60304260,127.03327179,0.16666666666666666
ST-590,37.57358932,127.08682251,0.16666666666666666
ST-599,37.59529877,127.08003235,0.16666666666666666
ST-635,37.47531891,126.89888763,0.16666666666666666
ST-807,37.50043869,127.06622314,0.16666666666666666
ST-952,37.48072052,126.90932465,0.16666666666666666
ST-1017,37.53650284,126.87774658,0.20833333333333334
ST-1046,37.53655624,127.12553406,0.20833333333333334
ST-1142,37.47695160,126.89186859,0.20833333333333334
ST-1344,37.52906036,127.00672913,0.20833333333333334
ST-1372,37.57014084,127.00937653,0.20833333333333334
ST-1400,37.54218292,126.86330414,0.20833333333333334
ST-1402,37.56029129,126.81875610,0.20833333333333334
ST-1445,37.53379822,126.98867035,0.20833333333333334
ST-1454,37.58519745,127.01966858,0.20833333333333334
ST-1529,37.49699783,126.87178040,0.20833333333333334
ST-1541,37.48752975,126.90487671,0.20833333333333334
ST-1546,37.48712921,126.91301727,0.20833333333333334
ST-1559,37.48616028,127.06723785,0.20833333333333334
ST-1714,37.56024170,126.83580780,0.20833333333333334
ST-1723,37.60390854,127.03737640,0.20833333333333334
ST-1765,37.53776550,127.15201569,0.20833333333333334
ST-1805,37.57051086,126.98336792,0.20833333333333334
ST-1807,37.57246780,126.99188995,0.20833333333333334
ST-182,37.57549286,126.97850037,0.20833333333333334
ST-1848,37.52812195,127.11952209,0.20833333333333334
ST-1941,37.47507095,126.90335846,0.20833333333333334
ST-1959,37.48366547,126.84161377,0.20833333333333334
ST-1973,37.52869034,126.90386200,0.20833333333333334
ST-1974,37.50611496,126.89859009,0.20833333333333334
ST-1975,37.51124191,126.89818573,0.20833333333333334
ST-1985,37.51202393,126.90105438,0.20833333333333334
ST-2056,37.55363083,126.82861328,0.20833333333333334
ST-2292,37.61535263,127.07849121,0.20833333333333334
ST-2689,37.49500275,127.03294373,0.20833333333333334
ST-2810,37.51756287,126.91698456,0.20833333333333334
ST-2819,37.50508881,126.91334534,0.20833333333333334
ST-2851,37.48675156,126.92272186,0.20833333333333334
ST-2918,37.50291443,127.09253693,0.20833333333333334
ST-2979,37.56303787,126.92143250,0.20833333333333334
ST-2993,37.55823517,126.82575989,0.20833333333333334
ST-2996,37.48857117,126.92138672,0.20833333333333334
ST-480,37.61000443,126.91639709,0.20833333333333334
ST-534,37.53139877,126.86360931,0.20833333333333334
ST-548,37.51216888,127.07893372,0.20833333333333334
ST-633,37.45470047,126.89105225,0.20833333333333334
ST-703,37.48917770,126.91927338,0.20833333333333334
ST-742,37.44893646,127.05437469,0.20833333333333334
ST-896,37.49769974,127.14620209,0.20833333333333334
ST-904,37.48153687,127.12212372,0.20833333333333334
ST-1088,37.51194382,127.09121704,0.25
ST-1095,37.57402802,127.08054352,0.25
ST-1129,37.65165329,127.02848816,0.25
ST-1130,37.64463043,127.04460907,0.25
ST-1309,37.48652649,126.98916626,0.25
ST-1335,37.58565521,127.07505035,0.25
ST-1370,37.53099442,127.14237213,0.25
ST-1384,37.60478973,127.01058197,0.25
ST-147,37.56638336,126.98720551,0.25
ST-1504,37.51065826,126.85916138,0.25
ST-1582,37.50656128,127.09655762,0.25
ST-1725,37.62268829,127.03781128,0.25
ST-1836,37.54136276,127.13718414,0.25
ST-1929,37.49721146,127.00427246,0.25
ST-195,37.56386566,127.00274658,0.25
ST-2007,37.51759338,126.87655640,0.25
ST-2028,37.53835678,126.84236145,0.25
ST-2320,37.54747009,127.07396698,0.25
ST-2391,37.49122620,126.95607758,0.25
ST-2639,37.45415115,126.90045166,0.25
ST-2693,37.56647110,126.97925568,0.25
ST-2716,37.64795303,127.05793762,0.25
ST-2742,37.52920532,127.13680267,0.25
ST-2765,37.51481247,126.86117554,0.25
ST-2789,37.56108475,126.81679535,0.25
ST-2804,37.67436600,127.05947113,0.25
ST-2883,37.57108688,126.80754089,0.25
ST-2965,37.55676270,126.81869507,0.25
ST-2998,37.46639633,126.89748383,0.25
ST-3052,37.55969238,126.99648285,0.25
ST-33,37.58417130,126.91110229,0.25
ST-346,37.58638763,126.93512726,0.25
ST-347,37.57889175,126.91073608,0.25
ST-383,37.56538010,127.08650970,0.25
ST-447,37.56594086,127.04539490,0.25
ST-530,37.54653168,126.86254883,0.25
ST-673,37.50437927,126.88829803,0.25
ST-726,37.50007629,126.92108154,0.25
ST-732,37.48907852,126.97356415,0.25
ST-762,37.49111176,127.02295685,0.25
ST-821,37.47750854,127.04517365,0.25
ST-96,37.57566452,126.89444733,0.25
ST-1110,37.63626099,127.03217316,0.2916666666666667
ST-12,37.55893326,126.92711639,0.2916666666666667
ST-1341,37.53900909,126.96138000,0.2916666666666667
ST-144,37.57039642,126.98818970,0.2916666666666667
ST-1441,37.52400970,127.00144958,0.2916666666666667
ST-1451,37.59733963,127.09308624,0.2916666666666667
ST-1491,37.58670044,126.94676971,0.2916666666666667
ST-1531,37.49539948,126.87100983,0.2916666666666667
ST-156,37.58562851,127.00067902,0.2916666666666667
ST-1592,37.48095322,127.13010406,0.2916666666666667
ST-163,37.56533051,127.00784302,0.2916666666666667
ST-1645,37.55644989,126.81597900,0.2916666666666667
ST-1698,37.53150940,126.89782715,0.2916666666666667
ST-1732,37.49525833,126.83065796,0.2916666666666667
ST-1837,37.53989410,127.14103699,0.2916666666666667
ST-1868,37.51156998,127.10107422,0.2916666666666667
ST-1976,37.52021790,126.88216400,0.2916666666666667
ST-2013,37.50790405,126.86264801,0.2916666666666667
ST-204,37.53993607,126.94582367,0.2916666666666667
ST-2049,37.55530930,126.82985687,0.2916666666666667
ST-2062,37.68645096,127.05283356,0.2916666666666667
ST-2191,37.51990891,126.98923492,0.2916666666666667
ST-2353,37.51213455,126.92543793,0.2916666666666667
ST-2406,37.60853577,127.03639221,0.2916666666666667
ST-2442,37.53591919,127.00541687,0.2916666666666667
ST-2447,37.53248215,126.96411896,0.2916666666666667
ST-2482,37.56924820,126.81650543,0.2916666666666667
ST-2538,37.55846024,126.83676147,0.2916666666666667
ST-2565,37.57752991,126.98912811,0.2916666666666667
ST-260,37.58991241,127.06867981,0.2916666666666667
ST-2623,37.57528305,126.99062347,0.2916666666666667
ST-2633,37.61022568,127.09628296,0.2916666666666667
ST-273,37.57768631,127.03101349,0.2916666666666667
ST-2807,37.52762222,126.89863586,0.2916666666666667
ST-2854,37.55361176,127.17203522,0.2916666666666667
ST-2906,37.60304260,127.10050201,0.2916666666666667
ST-2925,37.48642349,127.05931854,0.2916666666666667
ST-2954,37.66674042,127.06388855,0.2916666666666667
ST-3102,37.51382446,126.92093658,0.2916666666666667
ST-335,37.51850891,126.97879791,0.2916666666666667
ST-402,37.58751678,127.05277252,0.2916666666666667
ST-437,37.54489517,126.96938324,0.2916666666666667
ST-481,37.61248398,126.91487885,0.2916666666666667
ST-531,37.54478836,126.86199951,0.2916666666666667
ST-546,37.50569153,127.08403778,0.2916666666666667
ST-610,37.64921188,127.06176758,0.2916666666666667
ST-76,37.58618927,126.88161469,0.2916666666666667
ST-782,37.49207687,127.07197571,0.2916666666666667
ST-808,37.49864960,127.05931854,0.2916666666666667
ST-1018,37.53458023,126.87564850,0.3333333333333333
ST-1106,37.62635422,127.04744720,0.3333333333333333
ST-124,37.56996918,126.97393799,0.3333333333333333
ST-1276,37.48135376,126.88694000,0.3333333333333333
ST-1300,37.56669998,127.06242371,0.3333333333333333
ST-1373,37.56748962,126.96591949,0.3333333333333333
ST-1403,37.48123169,126.88148499,0.3333333333333333
ST-1413,37.49987411,127.14147949,0.3333333333333333
ST-1440,37.57101440,127.01974487,0.3333333333333333
ST-1486,37.59347916,126.92318726,0.3333333333333333
ST-1533,37.45177078,126.91339874,0.3333333333333333
ST-1542,37.48939896,126.90711212,0.3333333333333333
ST-1625,37.59460068,127.05197144,0.3333333333333333
ST-1639,37.66566086,127.05729675,0.3333333333333333
ST-1656,37.47129822,127.12709045,0.3333333333333333
ST-1672,37.66418839,127.06600952,0.3333333333333333
ST-1730,37.50997925,127.11231232,0.3333333333333333
ST-1914,37.48991776,126.99208069,0.3333333333333333
ST-2172,37.53488922,126.97562408,0.3333333333333333
ST-2294,37.59489059,127.07495117,0.3333333333333333
ST-2341,37.54590988,127.04460144,0.3333333333333333
ST-2412,37.55255890,126.82311249,0.3333333333333333
ST-2526,37.56689835,126.98773956,0.3333333333333333
ST-2643,37.53257370,126.91404724,0.3333333333333333
ST-2647,37.53214645,126.91747284,0.3333333333333333
ST-2690,37.52416229,127.04895020,0.3333333333333333
ST-2694,37.53271866,126.91799164,0.3333333333333333
ST-2768,37.52011108,126.84474945,0.3333333333333333
ST-278,37.53845978,126.89450836,0.3333333333333333
ST-2809,37.50545502,126.90626526,0.3333333333333333
ST-2818,37.51874924,126.91220856,0.3333333333333333
ST-2831,37.56068420,126.81918335,0.3333333333333333
ST-2832,37.55737305,126.82332611,0.3333333333333333
ST-2833,37.50717163,127.10124207,0.3333333333333333
ST-284,37.50456619,126.91023254,0.3333333333333333
ST-293,37.53007889,126.90570831,0.3333333333333333
ST-3060,37.62786102,127.07637787,0.3333333333333333
ST-318,37.51705933,126.84848785,0.3333333333333333
ST-338,37.56699371,127.00346375,0.3333333333333333
ST-363,37.55924606,127.07341003,0.3333333333333333
ST-397,37.57485199,127.04030609,0.3333333333333333
ST-406,37.58519745,127.06095123,0.3333333333333333
ST-419,37.52113342,126.89653778,0.3333333333333333
ST-422,37.53471756,126.90000153,0.3333333333333333
ST-467,37.60702515,126.93331146,0.3333333333333333
ST-473,37.60956573,126.93097687,0.3333333333333333
ST-508,37.57364273,126.81180573,0.3333333333333333
ST-514,37.57312393,126.82238770,0.3333333333333333
ST-589,37.58745956,127.09597015,0.3333333333333333
ST-771,37.46263885,127.02661896,0.3333333333333333
ST-853,37.61602402,127.08596802,0.3333333333333333
ST-1045,37.53310776,127.12277222,0.375
ST-1064,37.55831146,126.82652283,0.375
ST-1107,37.62991714,127.04091644,0.375
ST-1320,37.52222061,126.88558197,0.375
ST-1376,37.54446030,126.97238922,0.375
ST-1381,37.58975983,127.09323883,0.375
ST-148,37.56599045,126.98779297,0.375
ST-1517,37.55746841,126.82971954,0.375
ST-1556,37.49325943,127.02953339,0.375
ST-1620,37.54467010,127.13267517,0.375
ST-1629,37.57551956,127.04877472,0.375
ST-174,37.57606125,126.99768066,0.375
ST-1903,37.48731613,127.02489471,0.375
ST-1967,37.51481247,126.91170502,0.375
ST-1993,37.50574493,126.83631134,0.375
ST-2040,37.56089401,126.83669281,0.375
ST-2173,37.53607941,126.97341919,0.375
ST-2395,37.51686478,126.86296082,0.375
ST-2481,37.54536819,126.84470367,0.375
ST-2502,37.57958603,127.03024292,0.375
ST-2546,37.52916336,127.07798767,0.375
ST-2652,37.50785828,126.94713593,0.375
ST-2757,37.50226974,127.12195587,0.375
ST-2820,37.51800156,126.88459778,0.375
ST-2905,37.55557632,126.89688873,0.375
ST-291,37.51093292,126.91022491,0.375
ST-2927,37.48607635,127.05921936,0.375
ST-294,37.52826309,126.89662933,0.375
ST-425,37.51896286,126.92161560,0.375
ST-555,37.58109665,126.92402649,0.375
ST-688,37.49964523,126.92709351,0.375
ST-78,37.58559036,126.88472748,0.375
ST-831,37.57710648,126.81199646,0.375
ST-84,37.58081055,126.88665009,0.375
ST-930,37.49334335,127.14472961,0.375
ST-1006,37.53637695,126.87151337,0.4166666666666667
ST-1019,37.53025055,126.87930298,0.4166666666666667
ST-105,37.54516602,127.05751038,0.4166666666666667
ST-1084,37.48598862,127.12476349,0.4166666666666667
ST-109,37.54856110,127.04500580,0.4166666666666667
ST-1101,37.62733459,127.02605438,0.4166666666666667
ST-1150,37.51352310,126.94352722,0.4166666666666667
ST-1162,37.44896698,127.05773926,0.4166666666666667
ST-1165,37.47782898,127.03826904,0.4166666666666667
ST-1180,37.51474762,127.03513336,0.4166666666666667
ST-1227,37.49724197,126.85912323,0.4166666666666667
ST-1233,37.49072266,126.82639313,0.4166666666666667
ST-1293,37.66207886,127.02771759,0.4166666666666667
ST-1296,37.65858841,127.03520966,0.4166666666666667
ST-1310,37.46810150,126.98680115,0.4166666666666667
ST-1360,37.48479843,127.03699493,0.4166666666666667
ST-1436,37.55410767,126.96540833,0.4166666666666667
ST-1449,37.57762146,127.05210876,0.4166666666666667
ST-1464,37.66759872,127.04299927,0.4166666666666667
ST-1467,37.67911911,127.04498291,0.4166666666666667
ST-1512,37.55437851,126.85753632,0.4166666666666667
ST-1608,37.57096100,127.00605774,0.4166666666666667
ST-1640,37.66524887,127.05789185,0.4166666666666667
ST-1663,37.53181076,127.08074188,0.4166666666666667
ST-168,37.58341599,126.98523712,0.4166666666666667
ST-1682,37.52048874,127.13520050,0.4166666666666667
ST-1691,37.54846954,126.94092560,0.4166666666666667
ST-1700,37.51012039,126.90406799,0.4166666666666667
