GU,SQ1_2,AQ1_1,AQ1_2,AQ1_3,AQ1_4,AQ2_1,AQ2_2,AQ2_3,AQ2_4,AQ2_5,AQ3,AQ4,AQ7_1,AQ7_2,AQ7_3,AQ7_4,AQ23_1,AQ23_2,AQ23_3,AQ23_4,AQ30_1,AQ30_2,AQ30_3,AQ30_4,AQ30_5,DEW2,wtb1
230,2,3,3,3,4,4,4,5,5,5,3,3,3,4,3,3,4,4,2,1,5,4,5,5,5,3,53.394
230,2,3,3,3,4,3,3,5,5,5,3,3,3,4,3,3,3,3,1,1,5,5,5,5,5,3,53.394
545,2,3,3,4,3,3,4,2,3,4,4,3,4,3,3,4,3,4,4,3,6,7,4,5,7,3,117.448
545,2,4,3,2,4,3,3,3,3,4,4,3,4,3,2,3,4,3,2,3,7,6,5,4,6,3,117.448
545,2,2,3,2,3,2,3,4,3,2,3,3,2,2,2,2,3,2,4,3,6,7,3,5,8,4,126.792
710,2,4,3,3,4,3,3,3,3,2,3,3,2,5,3,5,4,3,1,1,4,5,5,6,5,6,643.221
710,1,4,4,3,4,4,5,5,5,4,5,5,2,5,4,5,5,4,1,1,5,5,5,5,4,3,532.581
200,1,4,4,4,5,5,5,5,5,5,3,4,3,2,4,3,4,3,2,2,7,7,5,7,5,6,144.482
200,2,4,4,4,4,5,5,5,5,5,5,4,3,4,4,5,5,4,3,2,7,7,7,7,7,5,142.831
200,2,3,4,4,4,5,5,5,5,5,5,2,3,4,4,4,5,4,3,2,7,7,7,7,6,3,119.195
740,2,5,4,4,3,4,5,4,4,3,3,3,4,5,4,5,4,3,1,1,5,4,5,6,5,3,86.952
620,2,3,4,4,5,5,5,5,5,5,5,5,5,5,4,5,5,4,4,4,5,5,5,5,5,3,158.671
620,1,1,2,3,5,5,5,5,5,5,5,5,5,5,5,5,4,4,3,2,6,3,5,6,7,6,219.496
620,2,4,5,5,5,5,5,5,5,5,5,5,3,3,3,3,5,4,3,2,5,5,5,5,6,3,158.671
620,1,5,3,3,4,5,5,5,4,4,5,2,4,5,4,4,5,4,2,2,5,5,4,4,3,3,591.688
170,1,4,4,5,5,5,5,5,5,5,5,4,4,5,4,4,4,4,4,3,7,7,7,8,8,5,90.914
170,2,5,5,5,5,4,5,5,5,5,5,4,4,5,4,4,4,4,4,3,5,8,7,7,5,5,76.719
170,2,5,3,3,3,4,4,5,5,5,4,3,5,5,5,5,4,4,2,1,5,3,7,5,3,2,129.181
260,2,4,4,3,4,3,4,4,3,4,2,5,4,3,4,4,5,4,3,1,4,5,6,5,4,6,565.415
260,1,3,3,2,3,3,4,4,3,3,3,4,3,4,4,5,5,4,3,1,5,5,6,7,7,4,551.671
260,2,5,4,3,4,3,4,4,4,4,4,4,3,4,4,5,5,4,3,1,7,5,5,6,5,4,490.171
305,1,3,4,4,4,3,5,3,5,4,4,5,4,3,4,5,5,5,3,2,6,7,7,8,7,4,71.323
305,2,4,4,4,5,4,5,3,5,4,3,4,4,5,5,5,5,4,3,1,5,5,6,7,6,4,85.581
140,1,5,4,4,3,5,5,4,5,5,5,4,4,5,4,4,5,4,3,2,2,3,8,8,6,6,547.355
140,2,4,4,4,3,5,5,4,5,5,5,4,4,4,4,4,5,3,2,2,4,2,4,6,4,6,502.654
470,2,3,4,4,5,5,5,5,5,3,5,4,3,3,4,4,2,1,2,1,5,4,5,4,4,5,183.685
470,2,4,4,5,5,5,5,5,5,4,4,4,3,3,3,3,3,3,2,2,5,5,5,4,4,4,158.986
470,2,4,4,4,5,3,4,5,4,3,5,3,3,4,3,4,5,4,4,3,3,2,5,4,3,6,123.128
440,1,3,4,4,4,5,5,4,5,4,4,5,4,5,3,4,5,4,3,1,7,5,8,6,7,5,376.085
170,1,4,4,4,5,3,4,4,4,5,3,4,3,5,3,3,5,3,1,1,5,4,5,5,5,3,208.418
290,1,5,4,4,4,5,5,4,4,4,5,4,4,3,3,3,5,5,4,4,10,10,9,9,9,6,81.734
290,2,5,5,4,4,4,4,4,4,4,5,4,5,5,4,4,5,5,4,4,9,9,9,9,9,6,92.182
290,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,4,4,7,7,7,8,8,3,115.461
710,2,3,4,4,4,4,4,5,5,4,4,5,2,3,3,3,2,3,4,4,8,7,7,8,8,4,110.801
710,1,3,3,4,4,3,5,4,4,5,4,4,3,3,2,2,3,2,4,4,4,7,7,8,8,4,119.796
710,2,1,2,2,2,2,1,2,3,3,4,3,2,3,3,4,3,2,2,2,8,9,10,10,9,1,220.854
200,2,4,4,4,4,3,4,4,4,4,4,4,4,3,4,3,3,4,3,2,8,6,6,5,2,5,165.459
200,2,5,3,3,3,4,5,4,4,4,4,4,4,5,4,4,5,4,2,1,7,7,8,8,7,2,199.165
200,1,4,3,4,4,3,4,4,4,3,4,4,3,4,3,3,4,4,2,1,8,4,7,8,6,2,251.285
410,2,5,4,4,4,4,5,5,5,5,5,5,4,4,5,5,4,4,2,1,5,5,5,5,5,3,257.453
410,2,5,4,4,4,5,5,5,5,5,5,5,4,4,5,5,4,4,2,1,5,5,6,6,5,3,257.453
215,2,5,4,4,5,5,5,5,1,2,4,2,2,5,2,3,5,4,2,1,5,3,5,5,6,5,142
215,2,1,3,3,5,5,5,5,5,4,3,2,2,5,2,3,5,3,2,1,1,1,4,1,1,6,150.429
530,1,4,3,3,5,4,5,3,4,5,5,3,5,5,4,5,5,2,1,1,5,2,6,6,3,4,132.396
530,2,4,5,5,5,4,5,3,5,5,5,3,5,5,4,5,5,3,2,1,5,4,6,6,5,3,99.239
290,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,7,6,5,5,69.086
290,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,5,5,5,3,57.377
290,1,3,3,3,4,3,3,3,4,4,3,3,4,5,4,4,3,3,2,1,5,5,5,5,5,3,92.074
110,1,4,3,3,4,3,3,4,3,3,4,4,3,5,4,5,5,4,2,1,3,1,3,7,2,4,9.486
110,2,5,4,4,5,4,4,5,4,3,4,5,4,5,4,5,5,4,2,1,4,4,5,7,3,4,10.262
110,1,5,3,3,3,4,4,4,5,4,4,4,4,5,3,4,5,4,2,2,5,5,7,7,6,1,17.746
500,1,5,4,3,5,4,4,4,4,5,4,3,3,4,4,5,3,3,2,2,5,5,5,5,5,4,274.582
500,2,5,4,4,5,4,5,4,5,5,4,3,3,4,4,4,3,4,2,1,5,5,5,5,4,4,258.761
260,1,4,4,4,5,4,4,5,5,4,4,4,3,4,3,3,5,5,4,3,8,8,8,8,8,5,91.727
260,2,4,4,4,4,4,4,5,5,4,4,4,3,5,3,3,4,4,5,5,8,8,8,8,8,5,98.581
260,1,4,4,5,5,4,4,4,5,5,4,4,4,4,4,5,4,4,4,3,8,9,8,8,9,3,91.521
560,1,3,3,3,4,3,3,3,3,3,3,3,2,3,3,3,3,3,1,1,5,5,5,5,5,6,150.371
560,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,5,5,5,5,6,168.531
560,1,5,4,3,3,4,4,3,4,4,4,4,4,4,4,3,3,3,2,1,6,5,5,5,5,3,178.349
200,2,5,5,5,4,5,5,5,5,5,5,4,3,3,4,3,3,4,4,4,7,7,6,8,9,2,47.005
680,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,6,5,6,5,4,271.437
680,2,3,3,3,4,2,3,3,3,3,3,3,3,3,3,3,4,3,2,1,5,5,4,5,5,4,275.394
440,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,5,5,5,5,5,6,340.011
440,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,5,5,5,3,298.239
440,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,5,5,5,3,298.239
290,1,4,4,2,5,4,5,5,5,3,5,4,4,5,4,5,5,4,3,1,7,6,4,3,5,5,168.286
290,2,1,4,4,5,4,2,3,4,4,3,3,4,4,5,4,5,4,1,1,8,8,8,8,2,4,154.429
290,2,4,4,2,2,2,3,4,3,2,4,3,4,5,4,3,5,4,2,1,8,7,6,7,8,2,297.2
260,1,5,4,3,4,4,4,3,4,3,4,4,4,3,3,3,4,4,2,2,6,5,5,5,5,6,75.817
260,2,5,4,4,4,4,3,3,3,3,4,4,4,3,3,3,4,4,3,2,7,6,6,6,6,5,81.668
260,1,4,3,3,3,3,3,3,3,2,3,3,3,3,3,3,5,4,2,2,6,5,5,5,5,2,123.424
410,1,5,4,3,3,5,4,4,5,5,4,4,2,3,4,4,2,4,2,1,5,5,2,6,1,5,69.472
410,2,4,4,4,4,4,5,5,5,5,4,4,2,4,3,4,2,4,3,1,2,5,5,6,5,4,70.307
410,2,4,4,4,3,4,5,4,5,5,4,4,3,4,3,4,5,4,3,1,5,2,8,8,5,6,111.308
350,1,4,3,4,3,3,3,4,3,4,3,3,3,4,4,4,3,2,2,2,5,4,6,4,5,5,299.14
350,2,2,2,2,2,4,4,4,4,4,3,3,4,4,4,4,3,2,2,2,5,4,6,5,4,5,258.99
350,2,2,2,1,2,2,1,2,2,2,2,2,3,2,3,2,3,3,2,2,5,4,6,5,6,2,416.081
200,1,4,2,2,4,4,5,5,5,4,4,4,2,4,4,4,4,4,3,2,6,5,4,4,3,5,96.194
200,2,4,4,3,4,4,4,3,4,3,4,4,4,5,4,4,4,4,3,2,6,6,6,6,5,5,96.667
200,2,4,2,2,2,3,2,3,4,3,4,4,4,4,4,4,4,4,2,1,6,6,7,6,6,2,116.36
380,2,5,4,3,4,4,3,4,3,4,3,4,3,3,3,3,3,2,3,2,5,4,5,4,5,4,188.73
380,2,4,3,3,4,3,3,4,4,3,3,4,3,3,4,4,3,3,4,4,5,5,4,5,4,6,240.086
380,1,2,3,3,2,3,3,4,3,4,3,3,3,3,4,3,2,2,1,1,5,0,0,0,0,4,184.243
440,1,3,3,3,4,2,2,3,3,3,3,2,3,3,4,4,4,3,3,1,6,6,7,7,5,4,96.169
440,2,4,4,3,3,3,4,4,4,3,4,3,2,3,3,4,2,2,3,3,5,5,6,6,7,4,117.68
305,1,3,4,3,4,4,5,4,4,5,4,4,4,5,4,4,5,4,3,2,5,6,6,7,7,4,32.651
305,2,3,4,5,5,3,5,5,5,4,4,4,4,5,4,4,5,4,3,2,6,7,7,7,8,4,39.178
305,2,3,4,4,4,3,5,4,4,4,4,4,4,5,4,4,5,4,3,2,6,6,7,7,7,1,63.214
290,2,4,5,4,5,3,4,4,5,4,5,4,5,5,4,3,4,4,3,1,5,3,5,5,5,5,149.914
290,2,4,5,4,5,3,4,5,5,4,5,5,5,5,4,5,5,4,3,1,2,4,7,7,5,6,159.515
230,1,3,4,4,5,4,4,5,5,5,4,5,5,5,5,5,4,4,3,2,8,5,8,8,9,5,189.029
230,2,5,5,4,5,5,5,4,5,5,5,5,4,5,5,5,5,5,3,1,7,5,8,8,5,5,210.42
230,1,4,4,4,4,4,4,4,4,4,3,4,4,5,5,5,5,4,1,1,8,9,9,9,8,1,513.573
110,2,5,5,3,5,3,4,3,3,3,5,4,2,5,5,5,5,4,1,1,10,5,10,10,5,5,21.695
110,1,4,4,3,3,3,4,3,3,4,4,4,4,5,4,4,4,4,1,1,7,3,9,10,5,6,18.753
110,2,5,4,4,4,4,4,3,3,4,1,5,4,5,3,3,4,1,1,1,10,0,5,10,0,3,10.114
650,1,4,3,4,5,5,5,5,5,2,1,1,1,1,2,4,4,3,2,2,5,0,5,5,5,6,352.122
650,2,5,5,3,5,5,5,5,5,3,3,1,2,1,2,2,4,3,3,3,5,5,5,5,5,6,394.247
650,2,1,3,3,3,5,5,5,5,2,1,1,3,2,2,2,4,4,2,2,5,5,4,4,5,3,169.726
110,1,5,4,4,4,5,5,5,5,5,5,4,4,5,4,4,5,4,3,2,8,5,8,8,9,4,98.87
350,1,3,2,3,4,5,5,3,4,3,3,4,3,4,4,4,4,2,1,1,4,4,5,6,5,6,248.945
350,2,3,4,4,5,5,5,4,4,4,3,4,3,3,3,4,4,1,1,1,4,4,5,5,5,6,188.87
350,2,4,4,4,4,5,4,4,4,4,4,5,2,4,4,5,4,3,1,1,2,1,3,5,5,3,121.013
545,2,4,4,4,4,4,5,5,5,5,4,4,4,5,5,5,5,5,1,1,10,5,8,10,10,6,90.893
545,2,5,4,3,4,5,5,5,5,5,5,5,5,5,5,5,5,5,2,1,10,5,10,10,10,4,110.645
545,1,3,3,3,3,4,4,4,4,4,3,4,4,5,5,5,5,5,1,1,10,2,10,10,10,3,127.65
560,1,4,4,5,5,4,5,4,4,5,4,4,3,5,4,4,4,4,3,2,8,5,7,8,8,3,345.237
350,1,3,3,3,3,3,3,3,3,3,3,3,5,5,5,5,3,1,1,1,5,2,2,5,5,5,210.636
350,2,3,3,3,3,3,3,3,3,3,3,3,5,5,5,5,3,3,2,2,5,3,3,3,3,6,167.472
545,2,5,4,4,4,4,5,5,4,4,4,3,3,4,4,5,4,4,2,1,6,6,7,7,7,2,273.814
350,1,4,4,4,4,4,4,4,4,4,4,4,3,4,3,3,5,5,5,3,8,8,8,8,8,5,200.652
350,2,4,4,4,4,4,4,4,4,4,4,5,3,4,4,3,5,5,5,3,8,8,9,9,9,5,173.721
350,1,4,4,4,4,4,4,4,4,5,4,4,3,4,3,3,5,5,5,3,9,9,10,10,10,2,381.294
590,2,2,3,2,4,3,3,5,4,2,1,3,4,3,4,3,4,3,1,1,5,5,5,5,5,3,48.16
545,1,5,4,3,4,4,4,4,4,3,5,4,3,4,3,3,5,5,3,1,6,5,6,5,4,4,148.027
350,1,4,5,4,5,5,4,4,4,5,4,5,3,5,4,5,5,5,4,2,8,8,10,9,10,5,237.994
350,2,4,5,3,4,4,5,4,4,5,4,4,4,5,5,4,5,4,4,2,8,7,7,9,7,6,189.224
350,1,4,3,4,5,4,5,5,4,5,4,5,4,5,5,5,5,5,2,1,9,5,8,7,9,3,147.255
530,1,4,4,3,4,5,5,5,5,5,5,4,4,5,4,5,3,2,1,1,5,0,5,0,1,5,280.373
290,1,5,4,3,4,4,4,3,4,4,4,4,4,4,4,4,4,3,2,1,6,7,6,6,6,4,219.348
290,2,4,4,3,5,4,4,3,4,4,4,4,4,5,4,4,4,4,2,1,5,6,7,6,5,4,175.729
290,1,4,3,3,3,3,3,4,4,4,3,3,5,5,5,5,3,3,2,1,5,5,5,5,5,1,356.43
170,1,4,5,3,4,4,5,4,4,4,4,4,4,4,4,4,4,3,3,2,5,6,5,7,5,6,70.436
170,2,3,3,2,3,3,3,2,3,3,2,3,3,4,3,4,4,3,3,3,6,7,7,6,6,5,81.799
170,2,4,4,4,4,4,4,4,3,4,4,4,3,4,3,4,4,3,3,3,8,5,5,7,6,3,46.833
320,1,4,4,4,5,5,5,3,5,4,5,4,2,5,3,5,5,4,2,1,5,2,5,8,5,5,238.592
320,2,4,4,4,5,5,5,3,4,3,5,4,4,5,3,5,5,5,3,2,3,5,8,8,7,5,188.639
320,1,3,3,3,3,4,4,3,5,3,5,4,4,5,4,5,5,5,2,2,7,7,7,8,5,2,262.582
350,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,1,5,0,5,5,5,5,437.41
350,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,3,1,1,5,5,5,5,5,5,378.703
350,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,3,1,1,5,5,5,5,5,1,699.464
380,2,5,5,5,5,5,5,5,5,4,5,5,4,5,4,5,2,4,1,1,4,4,7,3,2,4,120.947
380,1,4,4,4,4,5,5,5,5,5,4,5,3,4,3,3,5,5,4,3,8,5,7,8,8,4,81.844
380,2,4,5,5,5,5,5,5,5,5,5,5,3,4,3,4,5,5,3,2,8,6,7,8,8,3,67.932
380,2,5,5,5,5,5,5,5,5,5,5,5,3,5,3,4,5,4,4,2,6,6,8,8,8,6,106.65
200,1,4,4,3,5,4,5,5,5,3,4,4,4,4,4,5,5,4,3,1,5,5,5,5,5,4,89.692
200,2,4,4,4,5,3,3,3,3,3,3,4,4,4,4,3,5,4,3,1,5,5,5,5,5,4,110.838
200,2,5,5,4,5,3,3,3,3,3,4,4,4,4,4,5,5,4,2,1,5,5,5,5,5,1,111.311
545,1,5,4,3,4,3,3,5,5,4,3,4,3,5,4,5,3,4,3,3,5,5,5,5,5,4,398.056
260,1,3,4,4,5,4,5,4,5,5,3,4,4,4,3,3,5,4,3,3,8,8,8,9,7,5,182.372
260,2,4,5,5,5,5,5,4,5,5,4,5,4,5,4,5,5,5,4,3,7,7,8,9,8,5,195.998
260,2,4,4,4,4,4,4,3,4,4,1,4,3,4,3,4,5,5,3,2,9,8,9,9,8,1,296.302
200,1,1,4,4,4,5,5,5,5,5,5,5,1,3,2,5,5,5,4,1,8,7,8,9,8,3,80.285
200,2,5,5,5,5,5,5,5,5,5,5,3,2,4,4,5,5,4,3,1,8,7,7,6,6,3,65.803
500,2,4,4,3,5,4,5,3,5,4,5,4,4,5,2,5,3,4,1,1,8,3,8,9,7,4,163.91
350,2,4,3,4,4,4,4,5,4,4,4,4,4,3,4,5,4,4,4,5,7,3,6,7,8,3,223.246
350,1,4,3,4,4,4,4,4,5,4,4,4,4,3,4,4,4,3,4,4,9,5,6,8,9,3,271.148
350,1,4,3,4,3,4,3,4,4,3,4,4,4,3,4,4,4,3,4,2,10,10,10,9,10,1,789.569
305,1,4,4,4,4,4,5,5,5,4,5,5,3,4,3,4,5,3,2,1,2,0,1,5,3,5,234.967
305,2,4,4,4,5,4,5,5,5,5,5,5,3,5,5,5,5,4,2,1,7,1,9,5,1,5,237.829
305,1,3,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,4,1,1,8,2,8,8,8,2,314.704
110,1,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,2,2,2,2,6,4,5,6,5,6,79.324
110,2,3,3,3,3,3,3,3,3,3,3,3,4,5,5,5,1,1,1,1,5,3,5,5,5,5,91.766
110,2,4,5,3,3,4,5,5,5,4,4,3,4,5,4,5,2,4,2,1,5,5,7,6,5,3,42.779
350,1,4,4,3,4,5,5,5,5,5,5,4,5,5,5,4,5,5,4,3,8,5,7,8,7,5,315.776
350,2,3,4,3,4,4,4,3,3,3,3,4,4,4,4,4,5,4,4,3,7,8,7,8,8,5,273.394
350,2,4,4,4,4,3,4,4,4,4,3,4,4,4,5,5,3,4,4,3,7,6,7,8,7,2,439.222
620,2,3,4,4,4,4,5,5,4,4,4,3,3,4,4,3,4,4,2,2,5,6,4,6,7,2,239.899
620,2,4,3,3,5,3,4,4,5,3,4,4,5,3,3,2,2,3,4,4,7,8,8,7,9,2,239.899
545,1,5,5,5,5,3,3,3,3,3,3,3,3,3,4,5,1,1,1,1,0,0,0,0,0,5,459.048
230,2,3,3,3,4,3,3,5,5,5,3,3,3,3,3,3,3,3,2,1,5,5,5,5,5,3,37.868
305,2,5,4,3,5,5,5,5,5,5,5,5,4,5,4,4,5,4,3,2,8,7,9,10,10,4,117.132
305,2,5,4,3,4,3,4,4,4,5,3,5,5,5,4,4,5,4,4,2,8,7,9,9,5,6,151.826
170,1,4,4,4,5,4,4,3,4,4,4,3,2,4,3,4,5,5,3,2,7,6,7,7,6,6,62.541
170,2,3,4,3,4,3,4,4,4,4,4,4,3,4,3,3,5,5,4,2,8,7,7,8,8,5,72.63
170,1,4,3,3,3,3,4,4,4,3,4,3,3,4,3,4,5,5,3,1,7,7,7,7,8,2,135.936
170,1,4,5,4,4,4,5,4,5,4,4,4,4,5,4,4,5,4,3,2,7,7,7,7,5,6,54.157
170,2,4,5,5,5,4,5,5,5,5,4,5,4,4,4,4,5,4,2,2,8,7,8,8,7,5,62.895
170,2,5,4,4,4,4,5,5,5,5,5,4,4,5,5,5,5,5,2,2,6,6,8,8,7,3,36.01
545,1,4,4,3,4,5,4,5,5,4,3,4,4,4,4,4,3,4,3,2,5,5,6,7,5,6,118.06
545,2,2,4,4,5,4,5,5,4,4,2,4,4,3,4,4,4,4,3,2,7,2,5,7,4,6,110.685
545,1,4,3,4,3,4,3,4,3,4,4,3,4,3,3,4,5,4,3,2,5,3,4,5,2,3,155.446
305,2,4,2,3,3,5,5,5,5,5,4,5,2,3,4,4,4,3,2,1,3,3,3,3,5,4,360.916
170,1,4,4,4,5,3,5,4,5,4,5,5,4,5,4,5,4,3,3,2,9,5,7,9,7,5,120.486
170,2,5,4,4,5,3,5,4,5,4,5,5,4,5,4,4,5,4,4,3,9,5,7,8,5,5,101.674
410,1,3,3,3,4,3,4,3,3,3,3,3,4,5,4,4,3,4,3,2,5,6,7,7,7,5,141.288
410,2,3,3,3,4,4,4,4,3,3,4,4,3,3,3,4,4,4,3,2,8,8,8,8,8,5,167.905
410,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,5,5,5,5,5,2,267.786
290,1,4,4,5,5,5,4,4,5,5,5,4,5,5,4,4,4,5,5,4,8,9,9,10,9,3,328.179
110,2,4,3,4,3,5,4,4,5,4,4,3,4,3,3,3,5,4,3,1,8,7,7,8,9,4,52.458
110,1,3,3,3,3,4,4,4,3,4,3,3,3,3,2,2,5,4,3,1,8,7,8,9,9,4,48.491
110,1,5,3,3,3,3,3,3,3,3,3,3,3,2,3,2,5,4,2,1,9,9,8,9,8,2,136.396
200,1,2,2,2,3,4,4,4,4,5,4,3,2,5,4,5,4,3,1,1,4,2,4,5,5,4,60.703
200,2,5,3,3,5,5,5,4,4,4,5,3,2,5,4,5,5,3,2,1,4,2,3,4,4,3,65.803
350,2,4,3,2,4,5,5,3,3,4,4,3,3,4,3,4,5,3,1,1,6,6,5,6,5,2,206.053
380,1,5,4,4,3,5,5,4,3,4,5,4,5,5,4,3,4,3,3,3,9,8,9,8,8,5,110.366
380,2,4,3,5,4,4,5,4,5,5,5,3,5,4,3,4,4,3,2,1,9,8,10,9,8,6,107.536
380,1,4,3,5,4,4,5,4,3,4,4,5,4,3,3,4,5,3,2,1,9,8,9,9,7,2,210.173
260,1,2,4,4,4,4,5,4,5,3,3,4,4,4,3,4,5,4,2,2,5,7,6,7,5,3,93.468
260,2,4,4,4,4,4,5,4,5,4,5,4,3,4,4,4,5,5,4,3,8,8,8,9,7,3,76.698
500,2,5,4,3,5,3,3,3,4,4,3,3,3,4,3,4,5,3,2,1,6,5,5,8,5,5,388.534
500,1,5,3,3,4,3,3,3,3,3,3,4,3,3,3,4,5,2,1,1,7,4,5,8,5,5,287.338
500,1,5,3,3,5,3,3,3,3,3,3,3,2,4,3,4,5,3,2,1,8,5,5,9,6,1,379.42
410,2,4,2,4,2,4,4,4,4,4,5,4,2,4,3,4,3,3,2,2,3,5,7,7,3,5,70.676
410,1,4,3,3,3,3,4,4,4,4,3,4,2,5,4,3,4,3,3,3,8,3,4,4,5,6,92.409
410,2,5,3,3,3,4,4,4,4,4,5,3,3,5,3,4,4,3,3,1,2,4,5,6,7,6,95.286
740,2,3,3,3,3,3,4,3,4,3,3,3,3,1,3,1,3,3,3,2,5,5,4,3,3,3,99.424
740,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,5,6,5,4,109.26
380,1,4,3,2,4,4,5,5,5,5,4,4,4,5,5,5,4,3,2,1,5,4,4,5,5,4,300.7
380,2,4,4,3,4,4,5,5,5,5,5,3,5,5,5,5,3,2,1,1,4,2,4,4,5,5,368.496
380,2,2,3,2,3,4,5,5,5,5,3,3,5,5,5,5,4,2,2,1,1,2,5,5,4,6,391.841
140,1,4,3,4,3,4,5,4,5,4,4,4,3,4,3,4,5,4,4,2,7,6,7,6,7,4,99.68
140,2,4,3,4,3,4,5,4,5,4,4,4,3,5,4,5,5,5,5,2,7,7,7,7,7,4,98.389
230,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,3,2,5,2,5,5,5,3,124.57
230,2,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,5,4,3,2,5,2,5,5,5,3,125.867
560,1,4,4,3,4,4,3,3,4,3,3,4,3,2,3,2,5,4,2,2,8,8,9,9,10,2,173.989
200,1,5,5,5,5,4,5,4,5,5,5,5,5,4,4,4,5,5,4,2,8,8,9,8,9,4,97.209
200,2,5,5,4,4,4,5,4,4,5,5,5,4,4,4,4,4,5,4,2,9,8,9,9,9,3,105.376
200,1,5,5,5,5,5,5,5,5,5,5,4,4,4,4,5,5,4,4,2,9,9,8,8,8,1,185.027
620,2,5,4,4,4,3,3,4,4,4,4,1,5,5,5,5,5,4,1,1,5,5,7,10,4,2,823.497
215,2,5,3,3,3,3,3,3,3,3,2,4,4,4,4,4,4,4,2,2,5,5,5,5,6,5,1809.326
215,1,2,2,3,3,4,4,3,4,4,4,5,4,5,4,4,5,5,2,1,8,6,6,6,5,3,1698.999
350,2,4,4,4,5,3,5,4,4,4,3,4,5,5,4,4,5,5,4,3,7,7,7,7,6,6,222.112
350,2,3,4,4,5,3,4,4,4,4,3,3,4,5,3,3,5,5,3,3,5,6,5,6,5,4,237.832
305,1,4,4,3,4,4,5,4,5,4,4,5,4,5,5,4,5,4,2,3,5,5,5,5,5,3,43.406
305,2,3,4,4,4,5,5,4,5,4,3,5,4,5,4,5,5,4,3,2,4,5,6,5,2,3,37.802
350,1,3,3,4,3,5,5,4,4,5,3,3,4,4,3,4,4,4,3,2,6,5,6,5,6,6,347.245
350,2,4,3,3,3,4,5,4,4,4,3,4,3,4,4,4,4,3,3,2,6,5,6,5,6,5,286.876
260,1,4,4,4,5,5,5,4,4,5,4,5,5,5,5,4,5,4,3,1,3,2,5,6,0,5,217.015
260,2,5,5,4,5,5,5,5,5,5,4,5,4,4,5,4,5,4,2,1,2,2,6,5,1,5,233.23
260,1,4,4,4,5,5,5,3,4,5,3,4,4,5,3,4,5,4,3,1,5,5,5,5,3,2,352.477
320,1,4,4,3,4,3,4,3,4,4,5,4,3,4,3,4,5,4,3,2,4,5,5,5,5,6,318.098
320,2,4,4,3,5,3,4,3,4,4,5,4,3,4,3,4,5,4,3,2,5,5,5,5,5,6,309.286
320,1,4,3,3,4,4,5,4,5,4,4,3,2,3,3,3,4,4,3,2,5,4,5,5,5,4,359.582
215,1,5,4,3,5,4,5,4,4,3,5,4,3,3,4,5,5,5,2,1,5,6,8,7,8,4,112.208
215,2,5,5,5,5,3,5,4,3,3,5,3,4,5,2,5,5,4,3,1,4,3,6,7,5,4,102.687
680,1,5,4,3,5,5,4,5,5,4,4,2,3,5,4,5,5,4,1,3,5,2,8,5,5,5,131.797
680,2,4,5,5,5,5,5,5,5,5,3,1,3,5,5,5,5,3,3,2,5,2,7,5,5,4,130.632
230,1,3,3,3,3,3,3,3,3,3,5,5,3,3,3,3,3,3,3,3,2,0,5,5,5,5,1289.77
290,1,4,3,3,3,4,4,4,4,3,3,4,3,3,3,4,5,4,3,2,7,5,5,8,7,5,74.236
290,2,4,4,3,3,3,3,3,3,3,3,4,3,3,3,4,5,4,3,2,7,5,7,7,8,5,76.531
290,1,5,3,3,3,3,3,3,3,3,3,4,3,3,3,4,5,4,3,2,8,8,8,8,8,2,234.497
590,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,5,5,5,5,5,4,177.497
590,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,6,7,7,7,4,198.466
320,1,5,5,4,5,5,5,5,5,5,5,5,5,5,4,5,5,5,3,1,7,7,7,7,7,6,114.576
320,2,3,4,4,4,5,5,5,5,5,5,5,4,4,5,5,5,5,3,1,4,6,6,7,7,6,111.402
320,2,4,4,4,4,5,5,5,5,5,4,4,5,5,5,5,5,5,3,1,5,5,5,5,5,5,121.978
110,1,3,3,4,4,4,5,4,5,5,4,4,4,5,4,4,5,5,4,2,5,5,6,7,6,6,223.503
